TOUCHSCREEN;ANDROID21;GSM;ARM7;xhdpi;large;307
TOUCHSCREEN;ANDROID22;GSM;ARM7;xhdpi;large;116
TOUCHSCREEN;GSM;ANDROID23;ARM7;xhdpi;large;12
TOUCHSCREEN;GSM;ANDROID232;ARM7;xhdpi;large;12
TOUCHSCREEN;GSM;ANDROID233;ARM7;xhdpi;large;237
TOUCHSCREEN;GSM;ANDROID237;ARM7;xhdpi;large;237
TOUCHSCREEN;ANDROID31;GSM;ARM7;xhdpi;large;41
TOUCHSCREEN;GSM;ANDROID32;ARM7;xhdpi;large;133
TOUCHSCREEN;GSM;ARM7;xhdpi;large;ANDROID40;4
TOUCHSCREEN;ANDROID402;GSM;ARM7;xhdpi;large;4
TOUCHSCREEN;GSM;ANDROID403;ARM7;xhdpi;large;86
TOUCHSCREEN;GSM;ANDROID404;ARM7;xhdpi;large;86
TOUCHSCREEN;GSM;ANDROID41;ARM7;xhdpi;large;10
TOUCHSCREEN;GSM;mdpi;ARM7;ANDROID15;xlarge;20
TOUCHSCREEN;GSM;ANDROID16;mdpi;ARM7;xlarge;40
TOUCHSCREEN;ANDROID21;GSM;mdpi;ARM7;xlarge;370
TOUCHSCREEN;ANDROID22;GSM;mdpi;ARM7;xlarge;140
TOUCHSCREEN;GSM;mdpi;ANDROID23;ARM7;xlarge;15
TOUCHSCREEN;GSM;mdpi;ANDROID232;ARM7;xlarge;15
TOUCHSCREEN;GSM;mdpi;ANDROID233;ARM7;xlarge;286
TOUCHSCREEN;GSM;ANDROID237;mdpi;ARM7;xlarge;286
TOUCHSCREEN;ANDROID31;GSM;mdpi;ARM7;xlarge;50
TOUCHSCREEN;GSM;ANDROID32;mdpi;ARM7;xlarge;160
TOUCHSCREEN;GSM;mdpi;ARM7;ANDROID40;xlarge;5
TOUCHSCREEN;ANDROID402;GSM;mdpi;ARM7;xlarge;5
TOUCHSCREEN;GSM;mdpi;ANDROID403;ARM7;xlarge;104
TOUCHSCREEN;GSM;mdpi;ANDROID404;ARM7;xlarge;104
TOUCHSCREEN;GSM;ANDROID41;mdpi;ARM7;xlarge;12
ldpi;GSM;TRACKBALL;small;ARM7;ANDROID15;5
ldpi;GSM;ANDROID16;TRACKBALL;small;ARM7;9
ldpi;ANDROID21;GSM;TRACKBALL;small;ARM7;87
ldpi;ANDROID22;GSM;TRACKBALL;small;ARM7;33
ldpi;GSM;ANDROID23;TRACKBALL;small;ARM7;4
ldpi;GSM;TRACKBALL;ANDROID232;small;ARM7;4
ldpi;GSM;TRACKBALL;ANDROID233;small;ARM7;67
ldpi;GSM;ANDROID237;TRACKBALL;small;ARM7;67
ldpi;ANDROID31;GSM;TRACKBALL;small;ARM7;12
ldpi;GSM;ANDROID32;TRACKBALL;small;ARM7;37
ldpi;GSM;TRACKBALL;small;ARM7;ANDROID40;1
ldpi;ANDROID402;GSM;TRACKBALL;small;ARM7;1
ldpi;GSM;ANDROID403;TRACKBALL;small;ARM7;24
ldpi;GSM;TRACKBALL;ANDROID404;small;ARM7;24
ldpi;GSM;ANDROID41;TRACKBALL;small;ARM7;3
hdpi;GSM;TRACKBALL;small;ARM7;ANDROID15;7
hdpi;GSM;ANDROID16;TRACKBALL;small;ARM7;14
hdpi;ANDROID21;GSM;TRACKBALL;small;ARM7;134
ANDROID22;hdpi;GSM;TRACKBALL;small;ARM7;51
hdpi;GSM;ANDROID23;TRACKBALL;small;ARM7;5
hdpi;GSM;TRACKBALL;ANDROID232;small;ARM7;5
hdpi;GSM;TRACKBALL;ANDROID233;small;ARM7;103
hdpi;GSM;ANDROID237;TRACKBALL;small;ARM7;103
ANDROID31;hdpi;GSM;TRACKBALL;small;ARM7;18
hdpi;GSM;ANDROID32;TRACKBALL;small;ARM7;58
hdpi;GSM;TRACKBALL;small;ARM7;ANDROID40;2
hdpi;ANDROID402;GSM;TRACKBALL;small;ARM7;2
hdpi;GSM;ANDROID403;TRACKBALL;small;ARM7;38
hdpi;GSM;TRACKBALL;ANDROID404;small;ARM7;38
hdpi;GSM;ANDROID41;TRACKBALL;small;ARM7;4
ldpi;GSM;normal;TRACKBALL;ARM7;ANDROID15;17
ldpi;GSM;normal;ANDROID16;TRACKBALL;ARM7;34
ldpi;ANDROID21;GSM;normal;TRACKBALL;ARM7;315
ldpi;ANDROID22;GSM;normal;TRACKBALL;ARM7;119
ldpi;GSM;normal;ANDROID23;TRACKBALL;ARM7;13
ldpi;GSM;normal;TRACKBALL;ANDROID232;ARM7;13
ldpi;GSM;normal;TRACKBALL;ANDROID233;ARM7;243
ldpi;GSM;normal;ANDROID237;TRACKBALL;ARM7;243
ldpi;ANDROID31;GSM;normal;TRACKBALL;ARM7;43
ldpi;GSM;ANDROID32;normal;TRACKBALL;ARM7;136
ldpi;GSM;normal;TRACKBALL;ARM7;ANDROID40;4
ldpi;ANDROID402;GSM;normal;TRACKBALL;ARM7;4
ldpi;GSM;normal;ANDROID403;TRACKBALL;ARM7;88
ldpi;GSM;normal;TRACKBALL;ANDROID404;ARM7;88
ldpi;GSM;normal;ANDROID41;TRACKBALL;ARM7;10
GSM;normal;mdpi;TRACKBALL;ARM7;ANDROID15;48
GSM;normal;ANDROID16;mdpi;TRACKBALL;ARM7;97
ANDROID21;GSM;normal;mdpi;TRACKBALL;ARM7;897
ANDROID22;GSM;normal;mdpi;TRACKBALL;ARM7;339
GSM;normal;mdpi;ANDROID23;TRACKBALL;ARM7;36
GSM;normal;mdpi;TRACKBALL;ANDROID232;ARM7;36
GSM;normal;mdpi;TRACKBALL;ANDROID233;ARM7;693
GSM;normal;ANDROID237;mdpi;TRACKBALL;ARM7;693
ANDROID31;GSM;normal;mdpi;TRACKBALL;ARM7;121
GSM;ANDROID32;normal;mdpi;TRACKBALL;ARM7;388
GSM;normal;mdpi;TRACKBALL;ARM7;ANDROID40;12
ANDROID402;GSM;normal;mdpi;TRACKBALL;ARM7;12
GSM;normal;mdpi;ANDROID403;TRACKBALL;ARM7;252
GSM;normal;mdpi;TRACKBALL;ANDROID404;ARM7;252
GSM;normal;ANDROID41;mdpi;TRACKBALL;ARM7;29
hdpi;GSM;normal;TRACKBALL;ARM7;ANDROID15;221
hdpi;GSM;normal;ANDROID16;TRACKBALL;ARM7;441
hdpi;ANDROID21;GSM;normal;TRACKBALL;ARM7;4081
ANDROID22;hdpi;GSM;normal;TRACKBALL;ARM7;1544
hdpi;GSM;normal;ANDROID23;TRACKBALL;ARM7;165
hdpi;GSM;normal;TRACKBALL;ANDROID232;ARM7;165
hdpi;GSM;normal;TRACKBALL;ANDROID233;ARM7;3154
hdpi;GSM;normal;ANDROID237;TRACKBALL;ARM7;3154
ANDROID31;hdpi;GSM;normal;TRACKBALL;ARM7;551
hdpi;GSM;ANDROID32;normal;TRACKBALL;ARM7;1765
hdpi;GSM;normal;TRACKBALL;ARM7;ANDROID40;55
hdpi;ANDROID402;GSM;normal;TRACKBALL;ARM7;55
hdpi;GSM;normal;ANDROID403;TRACKBALL;ARM7;1147
hdpi;GSM;normal;TRACKBALL;ANDROID404;ARM7;1147
hdpi;GSM;normal;ANDROID41;TRACKBALL;ARM7;132
GSM;normal;TRACKBALL;ARM7;xhdpi;ANDROID15;95
GSM;normal;ANDROID16;TRACKBALL;ARM7;xhdpi;190
ANDROID21;GSM;normal;TRACKBALL;ARM7;xhdpi;1753
ANDROID22;GSM;normal;TRACKBALL;ARM7;xhdpi;663
GSM;normal;ANDROID23;TRACKBALL;ARM7;xhdpi;71
GSM;normal;TRACKBALL;ANDROID232;ARM7;xhdpi;71
GSM;normal;TRACKBALL;ANDROID233;ARM7;xhdpi;1355
GSM;normal;ANDROID237;TRACKBALL;ARM7;xhdpi;1355
ANDROID31;GSM;normal;TRACKBALL;ARM7;xhdpi;237
GSM;ANDROID32;normal;TRACKBALL;ARM7;xhdpi;758
GSM;normal;TRACKBALL;ARM7;xhdpi;ANDROID40;24
ANDROID402;GSM;normal;TRACKBALL;ARM7;xhdpi;24
GSM;normal;ANDROID403;TRACKBALL;ARM7;xhdpi;493
GSM;normal;TRACKBALL;ANDROID404;ARM7;xhdpi;493
GSM;normal;ANDROID41;TRACKBALL;ARM7;xhdpi;57
ldpi;GSM;TRACKBALL;ARM7;large;ANDROID15;0
ldpi;GSM;ANDROID16;TRACKBALL;ARM7;large;1
ldpi;ANDROID21;GSM;TRACKBALL;ARM7;large;8
ldpi;ANDROID22;GSM;TRACKBALL;ARM7;large;3
ldpi;GSM;ANDROID23;TRACKBALL;ARM7;large;0
ldpi;GSM;TRACKBALL;ANDROID232;ARM7;large;0
ldpi;GSM;TRACKBALL;ANDROID233;ARM7;large;6
ldpi;GSM;ANDROID237;TRACKBALL;ARM7;large;6
ldpi;ANDROID31;GSM;TRACKBALL;ARM7;large;1
ldpi;GSM;ANDROID32;TRACKBALL;ARM7;large;3
ldpi;GSM;TRACKBALL;ARM7;large;ANDROID40;0
ldpi;ANDROID402;GSM;TRACKBALL;ARM7;large;0
ldpi;GSM;ANDROID403;TRACKBALL;ARM7;large;2
ldpi;GSM;TRACKBALL;ANDROID404;ARM7;large;2
ldpi;GSM;ANDROID41;TRACKBALL;ARM7;large;0
GSM;mdpi;TRACKBALL;ARM7;large;ANDROID15;11
GSM;ANDROID16;mdpi;TRACKBALL;ARM7;large;21
ANDROID21;GSM;mdpi;TRACKBALL;ARM7;large;196
ANDROID22;GSM;mdpi;TRACKBALL;ARM7;large;74
GSM;mdpi;ANDROID23;TRACKBALL;ARM7;large;8
GSM;mdpi;TRACKBALL;ANDROID232;ARM7;large;8
GSM;mdpi;TRACKBALL;ANDROID233;ARM7;large;152
GSM;ANDROID237;mdpi;TRACKBALL;ARM7;large;152
ANDROID31;GSM;mdpi;TRACKBALL;ARM7;large;27
GSM;ANDROID32;mdpi;TRACKBALL;ARM7;large;85
GSM;mdpi;TRACKBALL;ARM7;large;ANDROID40;3
ANDROID402;GSM;mdpi;TRACKBALL;ARM7;large;3
GSM;mdpi;ANDROID403;TRACKBALL;ARM7;large;55
GSM;mdpi;TRACKBALL;ANDROID404;ARM7;large;55
GSM;ANDROID41;mdpi;TRACKBALL;ARM7;large;6
GSM;TRACKBALL;ARM7;xhdpi;large;ANDROID15;17
GSM;ANDROID16;TRACKBALL;ARM7;xhdpi;large;33
ANDROID21;GSM;TRACKBALL;ARM7;xhdpi;large;307
ANDROID22;GSM;TRACKBALL;ARM7;xhdpi;large;116
GSM;ANDROID23;TRACKBALL;ARM7;xhdpi;large;12
GSM;TRACKBALL;ANDROID232;ARM7;xhdpi;large;12
GSM;TRACKBALL;ANDROID233;ARM7;xhdpi;large;237
GSM;ANDROID237;TRACKBALL;ARM7;xhdpi;large;237
ANDROID31;GSM;TRACKBALL;ARM7;xhdpi;large;41
GSM;ANDROID32;TRACKBALL;ARM7;xhdpi;large;133
GSM;TRACKBALL;ARM7;xhdpi;large;ANDROID40;4
ANDROID402;GSM;TRACKBALL;ARM7;xhdpi;large;4
GSM;ANDROID403;TRACKBALL;ARM7;xhdpi;large;86
GSM;TRACKBALL;ANDROID404;ARM7;xhdpi;large;86
GSM;ANDROID41;TRACKBALL;ARM7;xhdpi;large;10
GSM;mdpi;TRACKBALL;ARM7;ANDROID15;xlarge;20
GSM;ANDROID16;mdpi;TRACKBALL;ARM7;xlarge;40
ANDROID21;GSM;mdpi;TRACKBALL;ARM7;xlarge;370
ANDROID22;GSM;mdpi;TRACKBALL;ARM7;xlarge;140
GSM;mdpi;ANDROID23;TRACKBALL;ARM7;xlarge;15
GSM;mdpi;TRACKBALL;ANDROID232;ARM7;xlarge;15
GSM;mdpi;TRACKBALL;ANDROID233;ARM7;xlarge;286
GSM;ANDROID237;mdpi;TRACKBALL;ARM7;xlarge;286
ANDROID31;GSM;mdpi;TRACKBALL;ARM7;xlarge;50
GSM;ANDROID32;mdpi;TRACKBALL;ARM7;xlarge;160
GSM;mdpi;TRACKBALL;ARM7;ANDROID40;xlarge;5
ANDROID402;GSM;mdpi;TRACKBALL;ARM7;xlarge;5
GSM;mdpi;ANDROID403;TRACKBALL;ARM7;xlarge;104
GSM;mdpi;TRACKBALL;ANDROID404;ARM7;xlarge;104
GSM;ANDROID41;mdpi;TRACKBALL;ARM7;xlarge;12
ldpi;GSM;small;KEYBOARD;ARM7;ANDROID15;5
ldpi;GSM;ANDROID16;small;KEYBOARD;ARM7;9
ldpi;ANDROID21;GSM;small;KEYBOARD;ARM7;87
ldpi;ANDROID22;GSM;small;KEYBOARD;ARM7;33
ldpi;GSM;ANDROID23;small;KEYBOARD;ARM7;4
ldpi;GSM;ANDROID232;small;KEYBOARD;ARM7;4
ldpi;GSM;ANDROID233;small;KEYBOARD;ARM7;67
ldpi;GSM;ANDROID237;small;KEYBOARD;ARM7;67
ldpi;ANDROID31;GSM;small;KEYBOARD;ARM7;12
ldpi;GSM;ANDROID32;small;KEYBOARD;ARM7;37
ldpi;GSM;small;KEYBOARD;ARM7;ANDROID40;1
ldpi;ANDROID402;GSM;small;KEYBOARD;ARM7;1
ldpi;GSM;ANDROID403;small;KEYBOARD;ARM7;24
ldpi;GSM;ANDROID404;small;KEYBOARD;ARM7;24
ldpi;GSM;ANDROID41;small;KEYBOARD;ARM7;3
hdpi;GSM;small;KEYBOARD;ARM7;ANDROID15;7
hdpi;GSM;ANDROID16;small;KEYBOARD;ARM7;14
hdpi;ANDROID21;GSM;small;KEYBOARD;ARM7;134
ANDROID22;hdpi;GSM;small;KEYBOARD;ARM7;51
hdpi;GSM;ANDROID23;small;KEYBOARD;ARM7;5
hdpi;GSM;ANDROID232;small;KEYBOARD;ARM7;5
hdpi;GSM;ANDROID233;small;KEYBOARD;ARM7;103
hdpi;GSM;ANDROID237;small;KEYBOARD;ARM7;103
ANDROID31;hdpi;GSM;small;KEYBOARD;ARM7;18
hdpi;GSM;ANDROID32;small;KEYBOARD;ARM7;58
hdpi;GSM;small;KEYBOARD;ARM7;ANDROID40;2
hdpi;ANDROID402;GSM;small;KEYBOARD;ARM7;2
hdpi;GSM;ANDROID403;small;KEYBOARD;ARM7;38
hdpi;GSM;ANDROID404;small;KEYBOARD;ARM7;38
hdpi;GSM;ANDROID41;small;KEYBOARD;ARM7;4
ldpi;GSM;normal;KEYBOARD;ARM7;ANDROID15;17
ldpi;GSM;normal;ANDROID16;KEYBOARD;ARM7;34
ldpi;ANDROID21;GSM;normal;KEYBOARD;ARM7;315
ldpi;ANDROID22;GSM;normal;KEYBOARD;ARM7;119
ldpi;GSM;normal;ANDROID23;KEYBOARD;ARM7;13
ldpi;GSM;normal;ANDROID232;KEYBOARD;ARM7;13
ldpi;GSM;normal;ANDROID233;KEYBOARD;ARM7;243
ldpi;GSM;normal;ANDROID237;KEYBOARD;ARM7;243
ldpi;ANDROID31;GSM;normal;KEYBOARD;ARM7;43
ldpi;GSM;ANDROID32;normal;KEYBOARD;ARM7;136
ldpi;GSM;normal;KEYBOARD;ARM7;ANDROID40;4
ldpi;ANDROID402;GSM;normal;KEYBOARD;ARM7;4
ldpi;GSM;normal;ANDROID403;KEYBOARD;ARM7;88
ldpi;GSM;normal;ANDROID404;KEYBOARD;ARM7;88
ldpi;GSM;normal;ANDROID41;KEYBOARD;ARM7;10
GSM;normal;mdpi;KEYBOARD;ARM7;ANDROID15;48
GSM;normal;ANDROID16;mdpi;KEYBOARD;ARM7;97
ANDROID21;GSM;normal;mdpi;KEYBOARD;ARM7;897
ANDROID22;GSM;normal;mdpi;KEYBOARD;ARM7;339
GSM;normal;mdpi;ANDROID23;KEYBOARD;ARM7;36
GSM;normal;mdpi;ANDROID232;KEYBOARD;ARM7;36
GSM;normal;mdpi;ANDROID233;KEYBOARD;ARM7;693
GSM;normal;ANDROID237;mdpi;KEYBOARD;ARM7;693
ANDROID31;GSM;normal;mdpi;KEYBOARD;ARM7;121
GSM;ANDROID32;normal;mdpi;KEYBOARD;ARM7;388
GSM;normal;mdpi;KEYBOARD;ARM7;ANDROID40;12
ANDROID402;GSM;normal;mdpi;KEYBOARD;ARM7;12
GSM;normal;mdpi;ANDROID403;KEYBOARD;ARM7;252
GSM;normal;mdpi;ANDROID404;KEYBOARD;ARM7;252
GSM;normal;ANDROID41;mdpi;KEYBOARD;ARM7;29
hdpi;GSM;normal;KEYBOARD;ARM7;ANDROID15;221
hdpi;GSM;normal;ANDROID16;KEYBOARD;ARM7;441
hdpi;ANDROID21;GSM;normal;KEYBOARD;ARM7;4081
ANDROID22;hdpi;GSM;normal;KEYBOARD;ARM7;1544
hdpi;GSM;normal;ANDROID23;KEYBOARD;ARM7;165
hdpi;GSM;normal;ANDROID232;KEYBOARD;ARM7;165
hdpi;GSM;normal;ANDROID233;KEYBOARD;ARM7;3154
hdpi;GSM;normal;ANDROID237;KEYBOARD;ARM7;3154
ANDROID31;hdpi;GSM;normal;KEYBOARD;ARM7;551
hdpi;GSM;ANDROID32;normal;KEYBOARD;ARM7;1765
hdpi;GSM;normal;KEYBOARD;ARM7;ANDROID40;55
hdpi;ANDROID402;GSM;normal;KEYBOARD;ARM7;55
hdpi;GSM;normal;ANDROID403;KEYBOARD;ARM7;1147
hdpi;GSM;normal;ANDROID404;KEYBOARD;ARM7;1147
hdpi;GSM;normal;ANDROID41;KEYBOARD;ARM7;132
GSM;normal;KEYBOARD;ARM7;xhdpi;ANDROID15;95
GSM;normal;ANDROID16;KEYBOARD;ARM7;xhdpi;190
ANDROID21;GSM;normal;KEYBOARD;ARM7;xhdpi;1753
ANDROID22;GSM;normal;KEYBOARD;ARM7;xhdpi;663
GSM;normal;ANDROID23;KEYBOARD;ARM7;xhdpi;71
GSM;normal;ANDROID232;KEYBOARD;ARM7;xhdpi;71
GSM;normal;ANDROID233;KEYBOARD;ARM7;xhdpi;1355
GSM;normal;ANDROID237;KEYBOARD;ARM7;xhdpi;1355
ANDROID31;GSM;normal;KEYBOARD;ARM7;xhdpi;237
GSM;ANDROID32;normal;KEYBOARD;ARM7;xhdpi;758
GSM;normal;KEYBOARD;ARM7;xhdpi;ANDROID40;24
ANDROID402;GSM;normal;KEYBOARD;ARM7;xhdpi;24
GSM;normal;ANDROID403;KEYBOARD;ARM7;xhdpi;493
GSM;normal;ANDROID404;KEYBOARD;ARM7;xhdpi;493
GSM;normal;ANDROID41;KEYBOARD;ARM7;xhdpi;57
ldpi;GSM;KEYBOARD;ARM7;large;ANDROID15;0
ldpi;GSM;ANDROID16;KEYBOARD;ARM7;large;1
ldpi;ANDROID21;GSM;KEYBOARD;ARM7;large;8
ldpi;ANDROID22;GSM;KEYBOARD;ARM7;large;3
ldpi;GSM;ANDROID23;KEYBOARD;ARM7;large;0
ldpi;GSM;ANDROID232;KEYBOARD;ARM7;large;0
ldpi;GSM;ANDROID233;KEYBOARD;ARM7;large;6
ldpi;GSM;ANDROID237;KEYBOARD;ARM7;large;6
ldpi;ANDROID31;GSM;KEYBOARD;ARM7;large;1
